date,usdkzt_ret,usdkzt_ret_5d,usdkzt_ret_21d,usdkzt_vol_5d,usdkzt_vol_21d,usdkzt_vol_log,tonia_spread,twina_spread,term_spread_14d,swap1d_spread,swap2d_spread,tonia_vol_log,swap1d_vol_log,variance_explained
2019-10-31,0.2883255887451852,0.31569530498481224,0.3170445018626931,0.27192415186687025,0.2722499399802928,0.0601324746523849,0.30594894924845906,0.3083427729162604,-0.24689713386119386,0.3247950703781399,0.3342007783340276,-0.1953727519680592,0.24498611056738484,0.4781872482069708
2019-11-30,0.28900752480959513,0.3157138199621754,0.31715778173682563,0.27262235532289797,0.27303384734842323,0.054515374681978805,0.30559340466844276,0.30802087632532327,-0.24654705083379352,0.324048283068157,0.33408521339669783,-0.1958152250644814,0.24567165085738277,0.47893809425326106
2019-12-31,0.2897501810889139,0.31585972879889396,0.31740429357598093,0.2733948845151294,0.2739339200119135,0.043401373663808765,0.30550944888293685,0.3078866505365968,-0.24662515402194893,0.32323033784490346,0.3341929079718119,-0.19572628186827618,0.24584148564838648,0.47925871607225695
2020-01-31,0.2903250536241694,0.31591802052075846,0.3176912294738013,0.2739169463881415,0.27459066016437306,0.03569419686584712,0.3054665505543208,0.3077366424869411,-0.24686825150904537,0.3228934765449233,0.3342679008702858,-0.19436320491498588,0.24606295941007084,0.47959276377654575
2020-02-29,0.2907328545666541,0.31587628357704545,0.31776173968593086,0.27441943258927987,0.2751056356525628,0.03052051328849193,0.30505290000292096,0.307309604259155,-0.24657743101551866,0.32262105045648143,0.33416295328417694,-0.19499761005290667,0.24644114192057595,0.48023808226912895
2020-03-31,0.2932671867081622,0.3018387942382874,0.31982880137591563,0.27681764056026315,0.2779494827057434,0.04725620078019414,0.30886043906170896,0.3104895626784157,-0.2510895984816013,0.32447127219901223,0.33571698363996794,-0.18340067816173775,0.24085749641096085,0.46980876255961673
2020-04-30,0.29270380644753086,0.300085359742325,0.31766393832701734,0.2766949580508672,0.2753434365701197,0.0474203894057789,0.3103980795547211,0.3119396848467598,-0.25259717841443524,0.32513003145517605,0.3369818267028222,-0.18396667478725126,0.24118744579853418,0.4677915996641881
2020-05-31,0.2918617837010225,0.29970415626204716,0.31728422485389685,0.2755271586865666,0.2744536227685405,0.045225010175302845,0.31106428343519044,0.3123378979387384,-0.2537496189626149,0.32478468215326295,0.3375130168230935,-0.1857455353847385,0.24172956083121724,0.467573143021725
2020-06-30,0.2908057661371953,0.29999190410839505,0.316916384713449,0.27476908709683373,0.2738147362188982,0.042049915539968334,0.3115091992190063,0.3126190090207146,-0.25453634027542993,0.32428241509786954,0.3377951247937448,-0.18715865141669372,0.24271330034250588,0.46754989610579356
2020-07-31,0.2913191443477425,0.2986863356641221,0.315970760734441,0.27526660337546344,0.2742979156161457,0.039593472165798824,0.3119699209134461,0.3129645144197852,-0.2552197996970977,0.32434388458290125,0.33820114967831055,-0.18734401247744462,0.2416971199294265,0.4670507052673245
2020-08-31,0.2922454230612414,0.2988787878258659,0.31590799059858465,0.27619042236855046,0.2751971847655621,0.035524843978354,0.31241622781159606,0.31332271056683075,-0.25578377385648937,0.3238042510931514,0.33868748175968505,-0.1840313909936727,0.239923434432207,0.466241822615311
2020-09-30,0.2930178066389982,0.2985808052977717,0.31603721351432595,0.2769658704073792,0.2759829025749251,0.03121896884432315,0.31281587166650565,0.3136151604420657,-0.25638298254244307,0.32355924891393784,0.3390978015076245,-0.18200534578911332,0.23772871696662148,0.46553907715036447
2020-10-31,0.2937501518308083,0.2987449564873053,0.31607756212700233,0.27765612412097873,0.2765970251901464,0.027766452674976898,0.3128733595475895,0.31367156369566146,-0.2564225383552959,0.32284150304163867,0.3393032023026724,-0.1816474689753387,0.2362334674975651,0.46525914918909067
2020-11-30,0.2939378693676295,0.29905341671443625,0.31616846201580806,0.2778739301216972,0.27707181186918706,0.022955870559274647,0.31249264247708464,0.31331927925599135,-0.2560499492501541,0.32268016486172674,0.33925391540056044,-0.18210919634778097,0.23650314668448813,0.46571642020587123
2020-12-31,0.2941309832125672,0.299016375177905,0.31622163578252394,0.27794262893892296,0.2773794234181059,0.017235339226496893,0.3123096353053472,0.3131593195600839,-0.2558652501686064,0.3224421914609121,0.3392150112791656,-0.1829876611230526,0.2366393329671612,0.4662850567459294
2021-01-31,0.29438934742731104,0.2986289095133318,0.3162212567342562,0.2782109268652208,0.27773383483098646,0.012876125899003098,0.31225853234965145,0.3131026912752533,-0.25586815874397434,0.3221793480299091,0.33921784801167865,-0.18359998866613994,0.23637294334473996,0.4666656486382668
