date,usdkzt_ret,usdkzt_ret_5d,usdkzt_ret_21d,usdkzt_vol_5d,usdkzt_vol_21d,usdkzt_vol_log,tonia_spread,twina_spread,term_spread_14d,swap1d_spread,swap2d_spread,tonia_vol_log,swap1d_vol_log,usdkzt_volume
2023-08-31,0.0089101969475837,-0.0014572409637779,0.0014511886051529,0.12823886248546,0.1277988227639116,18.627198041949065,0.6999999999999993,0.2699999999999996,-0.4299999999999997,-5.115736078721572,-4.112542515161891,7.047908449165542,18.895519539916613,122938900.0
2023-09-01,0.001288758492504,-0.0007809697863111,0.0014219796997942,0.1251103922019969,0.1279450077676912,18.71358794909116,0.7300000000000004,0.3000000000000007,-0.4299999999999997,-5.1386524091677686,-4.0505775338242,7.114200180673295,18.65059810115358,134031841.0
2023-09-04,0.0017470686455487,-0.0028983189083229,0.0013777308771769,0.0617024947661988,0.1278706960487933,18.694366272686203,0.6099999999999994,0.3000000000000007,-0.3099999999999987,,,7.087548642587258,,131480127.0
2023-09-05,0.0047670446496201,-0.0012987058621096,0.0016100808743407,0.0818288193191667,0.1282707967517603,19.030539447105948,0.6999999999999993,0.1799999999999997,-0.5199999999999996,-5.262834254443188,-4.200363256902064,7.01864348874978,18.9769593697512,184017137.0
2023-09-06,0.0064935293105481,0.0005617374331258,0.0017633854694315,0.0963707006262779,0.1292778944297171,18.953751398153507,0.75,0.4800000000000004,-0.2699999999999996,-4.216764915116062,-4.584964269542724,7.01147545001003,20.005237676056005,170415716.0
2023-09-07,0.0034460512241416,0.0030329870674709,0.0019349466966751,0.0472809906267618,0.1292060628949575,18.63675407203881,0.6999999999999993,0.4200000000000017,-0.2799999999999976,-4.215175893283103,-3.967699415669456,6.972437539788667,19.83716235057866,124119339.0
2023-09-08,0.0024756484308632,0.002795609079799,0.0019323590899201,0.0543396717004139,0.1292292823275459,19.01409736420573,0.5199999999999996,0.370000000000001,-0.1499999999999985,-3.987634918443488,-3.659589009892775,7.0972344918626895,19.888753528596045,181016250.0
2023-09-11,0.0033464704410199,0.0017769012624853,0.0018211277120584,0.0702376187694169,0.130149591744852,18.931873700243504,0.25,0.2300000000000004,-0.0199999999999995,-3.6410750670985568,-3.6825937256015138,7.094309531932367,20.364728588566155,166727900.0
2023-09-12,0.001296736728066,0.0010828396781745,0.0017119887589707,0.0650601694978858,0.1299994807993129,18.987471036327904,0.1400000000000005,0.1499999999999985,0.009999999999998,-5.142576093688973,-3.22430678829018,6.982565861390313,19.86119000254313,176260053.0
2023-09-13,0.0060293033640066,0.0009899944888662,0.0016432749850416,0.0626673962027914,0.1292880033051512,19.098595497921263,0.5,0.4299999999999997,-0.0700000000000002,-5.365331344004648,-4.057899920602775,6.944790914282965,19.651533571618497,196976600.0
2023-09-14,0.0002146613725102,0.0003437165185399,0.0014454863273635,0.0587662933973537,0.1289852434959943,18.715204712163978,0.4400000000000013,0.1400000000000005,-0.3000000000000007,-4.9318579824959485,-3.245578735961283,6.939883592733659,19.624193442445844,134248714.0
2023-09-15,0.0051380973667454,0.0018664656780616,0.0009188890224771,0.0605839435061499,0.1182958466251346,18.72961872541001,0.4800000000000004,0.3200000000000003,-0.1600000000000001,-4.912954657894737,-4.64878174909091,6.848270632147245,19.755681810684703,136197790.0
2023-09-18,0.0101131141519603,0.0045583825966577,0.0010750320661417,0.0629304454120333,0.1208789054130205,18.815901113473657,0.3099999999999987,0.25,-0.0599999999999987,-4.738558169709538,-4.868059712087362,6.997166274582744,20.17926735284125,148471134.0
2023-09-19,0.0045127673276166,0.0033964817855212,0.0017434411891662,0.0897149631944448,0.1001720503454647,18.823334971902447,0.1799999999999997,0.1900000000000012,0.0100000000000015,-4.859664201906332,-4.28323801635992,7.015865012076139,19.97551824266102,149578960.0
2023-09-20,0.005400210071853,0.0032706631270905,0.001927229154987,0.0886568003772867,0.100962718792701,18.713073453909168,0.2800000000000011,0.3200000000000003,0.0399999999999991,-4.58327874429772,-4.810863267605635,7.063835524570865,19.84739701957117,133962900.0
2023-09-21,0.0074068178026482,0.0047090944131181,0.0023952732607047,0.0877364817403723,0.1013680485036245,18.94482200580523,0.4299999999999997,0.3099999999999987,-0.120000000000001,-4.282250954164011,-4.725835173271708,7.072930676941121,20.171484529168566,168900781.0
2023-09-22,0.0058662293309277,0.0025082290735834,0.001298883611706,0.114917608065121,0.0898409223357936,18.869157447653777,0.5,0.379999999999999,-0.120000000000001,-4.881564076535197,-4.178293050505051,7.161047749646671,19.888890542707266,156592500.0
2023-09-25,0.0007594456412096,0.0003337171149494,0.0014851059325931,0.093518521984708,0.0875595419415529,18.62437118448238,0.5599999999999987,0.2899999999999991,-0.2699999999999996,-4.783158288571565,-4.7220794923076905,7.158179310977896,19.75406053660354,122591860.0
2023-09-26,0.0112272308850354,0.0034817167574798,0.0014324114863754,0.1077981885005231,0.0859001845194844,18.96933967848928,0.629999999999999,0.1999999999999993,-0.4299999999999997,-4.913808142857143,-3.8735360699999983,7.140944206137547,19.67344371244773,173093017.0
2023-09-27,0.0007306508336109,0.002255544576387,0.0015514767124628,0.1096943171969698,0.0846169262884961,19.19119305066176,0.620000000000001,0.3599999999999994,-0.2600000000000015,-4.8292756051136365,-4.732693610169493,7.164851847314331,19.67914173356237,216087300.0
2023-09-28,0.0101800742725517,-0.0012618338386529,0.0012004582787998,0.1273049319798588,0.0928547891877902,19.30201925376928,0.6600000000000001,0.3500000000000014,-0.3099999999999987,-4.081202399842102,-4.82967993548387,7.2620604171479854,20.19582952811214,241412888.0
2023-09-29,0.0084034107963795,0.0015920941868085,0.0020249157904171,0.1348723093328882,0.0883619583481749,18.85196803782496,0.6400000000000006,0.4200000000000017,-0.2199999999999988,-4.029585582151746,-4.483679655391324,7.22273388794304,20.311677520201343,153923770.0
2023-10-02,0.0025136167403161,0.0012412599669872,0.0019665892071879,0.1373512900824902,0.0890399927224085,19.006601886515902,0.4200000000000017,0.379999999999999,-0.0400000000000027,-4.144707772910087,-4.042135819680638,7.256854600215059,20.25812317403724,179664519.0
2023-10-03,0.0,-0.0010041862100198,0.0018833954621618,0.1053179372202439,0.0892995628824076,19.043995259425976,0.3000000000000007,0.2899999999999991,-0.0100000000000015,-3.967351293103448,-3.7928888615384615,7.123648610859227,20.17853866150474,186509971.0
2023-10-04,0.0008385744726204,-0.0006903411487735,0.0016963254537333,0.106160540497041,0.088736309109376,18.89731964848972,-0.2300000000000004,-0.0599999999999987,0.1700000000000017,-2.804028828886392,-2.933588639693115,7.274632007305463,20.087398962797213,161065174.0
2023-10-05,0.0020933648004639,0.0017643466658295,0.0014867938103959,0.0647051102286308,0.0870318107116749,18.783897493544416,-0.6999999999999993,-0.6300000000000008,0.0699999999999985,-3.044957657894736,-3.252902919420169,7.141458876225594,19.755681810684703,143794750.0
2023-10-06,0.0012554929458321,-0.0001674340826127,0.0012629107546829,0.0284412355580932,0.0872218986144438,18.8897354731348,-0.92,-1.3100000000000005,-0.3900000000000005,-3.49992694791702,-3.1876031898734176,7.2591442768916306,19.502519812034645,159848248.0
2023-10-09,0.0008371704130638,0.0005027233480632,0.0014206640329651,0.019601717269906,0.0861814977555003,18.737939870906303,-0.8100000000000005,-0.7300000000000004,0.08,,,7.178087713098805,,137335840.0
